name,count
Regions and cities,2533097
Environment,2131030
Economy and finance,2114554
"Education, culture and sport",1362855
Population and society,548570
Health,499165
Government and public sector,409296
Science and technology,268128
Transport,143912
"Agriculture, fisheries, forestry and food",101232
Energy,52145
"Justice, legal system and public safety",27269
International issues,601
